# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.266725 -----------------
#dely    BF    dB     BFVar
0.050  0.4024  0.0002  0.0049
0.150  0.3712  0.0002  0.0029
0.250  0.3376  0.0002  0.0039
0.350  0.3026  0.0001  0.0031
0.450  0.2643  0.0001  0.0027
0.550  0.2251  0.0001  0.0017
0.650  0.1885  0.0001  0.0018
0.750  0.1538  0.0001  0.0022
0.850  0.1224  0.0001  0.0019
0.950  0.0943  0.0001  0.0026
1.050  0.0699  0.0001  0.0029
1.150  0.0501  0.0001  0.0008
1.250  0.0347  0.0000  0.0006
1.350  0.0233  0.0000  0.0008
1.450  0.0144  0.0000  0.0005
1.550  0.0080  0.0000  0.0004
1.650  0.0037  0.0000  0.0004
1.750  0.0009  0.0000  0.0001
