# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0667277 -----------------
#dely    BF    dB     BFVar
0.050  0.0456  0.0000  0.0019
0.150  0.0473  0.0000  0.0030
0.250  0.0522  0.0000  0.0016
0.350  0.0571  0.0000  0.0023
0.450  0.0632  0.0000  0.0029
0.550  0.0645  0.0000  0.0022
0.650  0.0623  0.0001  0.0015
0.750  0.0587  0.0001  0.0019
0.850  0.0524  0.0001  0.0013
0.950  0.0446  0.0001  0.0010
1.050  0.0363  0.0000  0.0009
1.150  0.0290  0.0000  0.0007
1.250  0.0213  0.0000  0.0005
1.350  0.0155  0.0000  0.0006
1.450  0.0100  0.0000  0.0005
1.550  0.0054  0.0000  0.0028
1.650  0.0019  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
