# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0307816 -----------------
#dely    BF
0.050 -0.0347 -0.0002
0.150 -0.1631 -0.0012
0.250 -0.1438 -0.0011
0.350 -0.0439 -0.0004
0.450 -0.0121 -0.0001
0.550  0.0001  0.0000
0.650 -0.0104 -0.0001
0.750 -0.0364 -0.0004
0.850 -0.0091 -0.0001
0.950  0.0169  0.0002
1.050  0.0122  0.0002
1.150  0.0360  0.0005
1.250  0.0244  0.0004
1.350  0.0139  0.0003
1.450  0.0149  0.0003
1.550  0.0041  0.0001
1.650  0.0174  0.0006
1.750  0.0057  0.0004
