# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0872838 -----------------
#dely    BF
0.050 -0.1054 -0.0001
0.150 -0.0990 -0.0001
0.250 -0.0908 -0.0001
0.350 -0.0864 -0.0001
0.450 -0.0772 -0.0001
0.550 -0.0658 -0.0001
0.650 -0.0614 -0.0001
0.750 -0.0542 -0.0001
0.850 -0.0494 -0.0001
0.950 -0.0444 -0.0001
1.050 -0.0392 -0.0001
1.150 -0.0319 -0.0001
1.250 -0.0265 -0.0001
1.350 -0.0187 -0.0001
1.450 -0.0130 -0.0001
1.550 -0.0068 -0.0000
1.650 -0.0025 -0.0000
1.750 -0.0002 -0.0000
