# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0677708 -----------------
#dely    BF    dB     BFVar
0.050  0.1077  0.0015  0.0058
0.150  0.1023  0.0015  0.0043
0.250  0.0888  0.0013  0.0046
0.350  0.0808  0.0013  0.0054
0.450  0.0696  0.0012  0.0046
0.550  0.0576  0.0011  0.0057
0.650  0.0498  0.0010  0.0025
0.750  0.0390  0.0009  0.0044
0.850  0.0307  0.0008  0.0027
0.950  0.0214  0.0006  0.0017
1.050  0.0158  0.0006  0.0017
1.150  0.0085  0.0004  0.0010
1.250  0.0042  0.0003  0.0006
1.350  0.0014  0.0001  0.0003
1.450  0.0002  0.0001  0.0006
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
