# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.319293 -----------------
#dely    BF    dB     BFVar
0.050  0.5400  0.0003  0.0044
0.150  0.4979  0.0003  0.0028
0.250  0.4453  0.0002  0.0045
0.350  0.3859  0.0002  0.0050
0.450  0.3269  0.0002  0.0041
0.550  0.2653  0.0002  0.0027
0.650  0.2116  0.0001  0.0013
0.750  0.1640  0.0001  0.0029
0.850  0.1219  0.0001  0.0013
0.950  0.0883  0.0001  0.0017
1.050  0.0606  0.0001  0.0024
1.150  0.0396  0.0000  0.0017
1.250  0.0237  0.0000  0.0014
1.350  0.0133  0.0000  0.0005
1.450  0.0060  0.0000  0.0004
1.550  0.0022  0.0000  0.0020
1.650  0.0004  0.0000  0.0002
1.750 -0.0002 -0.0000  0.0001
