# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.022446 -----------------
#dely    BF
0.050 -0.0272 -0.0003
0.150 -0.0325 -0.0004
0.250 -0.0250 -0.0003
0.350 -0.0226 -0.0003
0.450 -0.0215 -0.0003
0.550 -0.0204 -0.0003
0.650 -0.0203 -0.0004
0.750 -0.0175 -0.0004
0.850 -0.0120 -0.0003
0.950 -0.0098 -0.0003
1.050 -0.0073 -0.0003
1.150 -0.0041 -0.0002
1.250 -0.0030 -0.0002
1.350 -0.0008 -0.0001
1.450 -0.0004 -0.0001
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
