# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.11046 -----------------
#dely    BF
0.050  0.3300  0.0058
0.150  0.2486  0.0045
0.250  0.1829  0.0035
0.350  0.1279  0.0029
0.450  0.0845  0.0022
0.550  0.0544  0.0016
0.650  0.0330  0.0011
0.750  0.0180  0.0008
0.850  0.0131  0.0007
0.950  0.0069  0.0004
1.050  0.0032  0.0003
1.150  0.0016  0.0002
1.250  0.0006  0.0001
1.350  0.0001  0.0000
1.450  0.0001  0.0001
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
