# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.112851 -----------------
#dely    BF
0.050 -0.1416 -0.0001
0.150 -0.1375 -0.0001
0.250 -0.1239 -0.0001
0.350 -0.1106 -0.0001
0.450 -0.1037 -0.0001
0.550 -0.0939 -0.0001
0.650 -0.0812 -0.0001
0.750 -0.0696 -0.0001
0.850 -0.0617 -0.0001
0.950 -0.0538 -0.0001
1.050 -0.0418 -0.0001
1.150 -0.0341 -0.0001
1.250 -0.0278 -0.0001
1.350 -0.0200 -0.0001
1.450 -0.0133 -0.0000
1.550 -0.0085 -0.0000
1.650 -0.0046 -0.0000
1.750 -0.0010 -0.0000
