# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.252338 -----------------
#dely    BF    dB     BFVar
0.050  0.4309  0.0002  0.0045
0.150  0.3956  0.0002  0.0040
0.250  0.3524  0.0002  0.0050
0.350  0.3041  0.0002  0.0067
0.450  0.2591  0.0002  0.0063
0.550  0.2085  0.0001  0.0029
0.650  0.1665  0.0001  0.0018
0.750  0.1263  0.0001  0.0031
0.850  0.0948  0.0001  0.0029
0.950  0.0678  0.0001  0.0020
1.050  0.0478  0.0001  0.0012
1.150  0.0304  0.0001  0.0011
1.250  0.0196  0.0000  0.0012
1.350  0.0111  0.0000  0.0012
1.450  0.0058  0.0000  0.0003
1.550  0.0024  0.0000  0.0003
1.650  0.0005  0.0000  0.0005
1.750  0.0000  0.0000  0.0000
