# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.036643 -----------------
#dely    BF    dB     BFVar
0.050  0.0996  0.0004  0.0069
0.150  0.0823  0.0003  0.0051
0.250  0.0643  0.0003  0.0052
0.350  0.0418  0.0002  0.0030
0.450  0.0263  0.0002  0.0025
0.550  0.0168  0.0001  0.0013
0.650  0.0114  0.0001  0.0015
0.750  0.0091  0.0001  0.0015
0.850  0.0056  0.0001  0.0010
0.950  0.0039  0.0001  0.0010
1.050  0.0025  0.0001  0.0003
1.150  0.0016  0.0001  0.0002
1.250  0.0008  0.0000  0.0002
1.350  0.0003  0.0000  0.0001
1.450  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
