# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.20234 -----------------
#dely    BF
0.050 -0.4786 -0.0028
0.150 -0.4657 -0.0029
0.250 -0.4691 -0.0031
0.350 -0.3830 -0.0027
0.450 -0.2803 -0.0021
0.550 -0.1936 -0.0016
0.650 -0.0906 -0.0008
0.750 -0.0538 -0.0005
0.850 -0.0268 -0.0003
0.950  0.0125  0.0002
1.050  0.0564  0.0008
1.150  0.0881  0.0014
1.250  0.0687  0.0013
1.350  0.0718  0.0016
1.450  0.0626  0.0017
1.550  0.0293  0.0010
1.650  0.0186  0.0009
1.750  0.0100  0.0008
