# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0212211 -----------------
#dely    BF
0.050  0.0150  0.0006
0.150  0.0181  0.0008
0.250 -0.0208 -0.0010
0.350 -0.0137 -0.0007
0.450 -0.0099 -0.0005
0.550 -0.0269 -0.0017
0.650 -0.0258 -0.0020
0.750 -0.0366 -0.0031
0.850 -0.0305 -0.0030
0.950 -0.0296 -0.0032
1.050 -0.0145 -0.0026
1.150 -0.0187 -0.0035
1.250 -0.0093 -0.0028
1.350 -0.0026 -0.0009
1.450 -0.0048 -0.0017
1.550 -0.0015 -0.0011
1.650  0.0000  0.0000
1.750  0.0000  0.0000
