# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.270494 -----------------
#dely    BF    dB     BFVar
0.050  0.4256  0.0002  0.0026
0.150  0.3951  0.0002  0.0034
0.250  0.3539  0.0001  0.0026
0.350  0.3132  0.0001  0.0030
0.450  0.2700  0.0001  0.0030
0.550  0.2269  0.0001  0.0032
0.650  0.1866  0.0001  0.0014
0.750  0.1497  0.0001  0.0023
0.850  0.1162  0.0001  0.0018
0.950  0.0886  0.0001  0.0009
1.050  0.0638  0.0001  0.0040
1.150  0.0452  0.0000  0.0006
1.250  0.0298  0.0000  0.0008
1.350  0.0195  0.0000  0.0008
1.450  0.0111  0.0000  0.0007
1.550  0.0064  0.0000  0.0002
1.650  0.0028  0.0000  0.0003
1.750  0.0006  0.0000  0.0001
