# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.307412 -----------------
#dely    BF
0.050  0.5676  0.0037
0.150  0.4679  0.0032
0.250  0.4691  0.0033
0.350  0.3877  0.0029
0.450  0.3156  0.0025
0.550  0.2487  0.0021
0.650  0.1901  0.0018
0.750  0.1403  0.0014
0.850  0.1001  0.0011
0.950  0.0832  0.0010
1.050  0.0559  0.0008
1.150  0.0188  0.0003
1.250  0.0177  0.0003
1.350  0.0048  0.0001
1.450  0.0037  0.0001
1.550  0.0004  0.0000
1.650  0.0031  0.0001
1.750 -0.0005 -0.0000
