# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.118059 -----------------
#dely    BF
0.050 -0.1717 -0.0002
0.150 -0.1564 -0.0002
0.250 -0.1436 -0.0002
0.350 -0.1223 -0.0001
0.450 -0.1063 -0.0001
0.550 -0.0888 -0.0001
0.650 -0.0762 -0.0001
0.750 -0.0636 -0.0001
0.850 -0.0546 -0.0001
0.950 -0.0453 -0.0001
1.050 -0.0388 -0.0001
1.150 -0.0328 -0.0001
1.250 -0.0258 -0.0001
1.350 -0.0216 -0.0001
1.450 -0.0152 -0.0001
1.550 -0.0100 -0.0000
1.650 -0.0057 -0.0000
1.750 -0.0019 -0.0000
