# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.127013 -----------------
#dely    BF    dB     BFVar
0.050  0.4255  0.0040  0.0168
0.150  0.3339  0.0033  0.0139
0.250  0.2348  0.0025  0.0248
0.350  0.1373  0.0016  0.0085
0.450  0.0764  0.0010  0.0059
0.550  0.0334  0.0005  0.0034
0.650  0.0179  0.0003  0.0015
0.750  0.0074  0.0002  0.0016
0.850  0.0030  0.0001  0.0005
0.950  0.0006  0.0000  0.0005
1.050  0.0000  0.0000  0.0001
1.150 -0.0001 -0.0000  0.0001
1.250 -0.0001 -0.0000  0.0000
1.350 -0.0000 -0.0000  0.0000
1.450 -0.0000 -0.0000  0.0000
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
