  3.75 -8.426e-03
 11.25 -8.746e-03
 18.75  6.392e-03
 26.25  2.122e-03
 33.75  8.228e-04
 41.25 -2.259e-04
 48.75 -7.053e-05
 56.25 -1.884e-04
 63.75  2.269e-03
 71.25  2.226e-03
 78.75 -1.575e-04
 86.25 -5.971e-04
 93.75  6.480e-04
101.25  3.872e-04
108.75 -2.890e-04
116.25  6.346e-05
123.75 -9.628e-04
131.25 -1.142e-03
138.75 -5.327e-04
146.25  1.848e-04
153.75 -5.828e-04
161.25 -4.910e-04
168.75 -6.481e-04
176.25 -5.569e-04
# norm=-0.00111287, Npairs=1e+06, Nab=1.763e+06
<cthetaB>=-0.000434567, v2c=0.000355292, v2s=-3.33224e-05
# double Rx 13.0
# double Ry 13.0
# double tau 10.0
# double T 100.0
# double uxmax 1.5
# double uymax 1.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double NMILLIONPAIRS 1
# #double RHBT 6.0
# #double RHBT 6.0
