# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.349448 -----------------
#dely    BF    dB     BFVar
0.050  0.5836  0.0003  0.0045
0.150  0.5400  0.0003  0.0019
0.250  0.4807  0.0002  0.0038
0.350  0.4220  0.0002  0.0024
0.450  0.3570  0.0002  0.0017
0.550  0.2949  0.0002  0.0026
0.650  0.2367  0.0002  0.0024
0.750  0.1837  0.0001  0.0020
0.850  0.1379  0.0001  0.0015
0.950  0.0998  0.0001  0.0026
1.050  0.0676  0.0001  0.0019
1.150  0.0440  0.0000  0.0010
1.250  0.0262  0.0000  0.0013
1.350  0.0138  0.0000  0.0008
1.450  0.0060  0.0000  0.0005
1.550  0.0013  0.0000  0.0003
1.650 -0.0005 -0.0000  0.0002
1.750 -0.0004 -0.0000  0.0001
