# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.296781 -----------------
#dely    BF
0.050  0.5176  0.0031
0.150  0.4909  0.0031
0.250  0.4340  0.0028
0.350  0.3272  0.0023
0.450  0.3122  0.0023
0.550  0.2429  0.0019
0.650  0.1917  0.0017
0.750  0.1268  0.0012
0.850  0.1072  0.0011
0.950  0.0726  0.0009
1.050  0.0497  0.0007
1.150  0.0419  0.0006
1.250  0.0292  0.0005
1.350  0.0135  0.0003
1.450  0.0175  0.0004
1.550 -0.0031 -0.0001
1.650 -0.0037 -0.0002
1.750 -0.0004 -0.0000
