# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0775554 -----------------
#dely    BF    dB     BFVar
0.050  0.1212  0.0015  0.0079
0.150  0.1134  0.0015  0.0074
0.250  0.1023  0.0014  0.0080
0.350  0.0920  0.0013  0.0063
0.450  0.0815  0.0013  0.0065
0.550  0.0654  0.0011  0.0063
0.650  0.0590  0.0011  0.0036
0.750  0.0440  0.0009  0.0209
0.850  0.0370  0.0009  0.0053
0.950  0.0250  0.0007  0.0027
1.050  0.0155  0.0006  0.0018
1.150  0.0110  0.0005  0.0018
1.250  0.0058  0.0003  0.0010
1.350  0.0020  0.0002  0.0004
1.450  0.0005  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
