# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0743271 -----------------
#dely    BF
0.050  0.1211  0.0048
0.150  0.0919  0.0037
0.250  0.1239  0.0052
0.350  0.1036  0.0045
0.450  0.0686  0.0033
0.550  0.0551  0.0030
0.650  0.0443  0.0026
0.750  0.0428  0.0030
0.850  0.0363  0.0027
0.950  0.0319  0.0029
1.050  0.0140  0.0015
1.150  0.0090  0.0012
1.250  0.0010  0.0002
1.350  0.0013  0.0003
1.450 -0.0007 -0.0003
1.550 -0.0008 -0.0006
1.650  0.0000  0.0000
1.750  0.0000  0.0000
