# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.100713 -----------------
#dely    BF
0.050 -0.1252 -0.0002
0.150 -0.1185 -0.0002
0.250 -0.1085 -0.0001
0.350 -0.0998 -0.0001
0.450 -0.0880 -0.0001
0.550 -0.0776 -0.0001
0.650 -0.0691 -0.0001
0.750 -0.0621 -0.0001
0.850 -0.0541 -0.0001
0.950 -0.0475 -0.0001
1.050 -0.0415 -0.0001
1.150 -0.0348 -0.0001
1.250 -0.0305 -0.0001
1.350 -0.0211 -0.0001
1.450 -0.0158 -0.0001
1.550 -0.0090 -0.0001
1.650 -0.0038 -0.0000
1.750 -0.0003 -0.0000
