# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.101238 -----------------
#dely    BF
0.050 -0.1137 -0.0001
0.150 -0.1081 -0.0001
0.250 -0.0977 -0.0001
0.350 -0.0943 -0.0001
0.450 -0.0859 -0.0001
0.550 -0.0775 -0.0001
0.650 -0.0720 -0.0001
0.750 -0.0635 -0.0001
0.850 -0.0569 -0.0001
0.950 -0.0504 -0.0001
1.050 -0.0453 -0.0001
1.150 -0.0402 -0.0001
1.250 -0.0328 -0.0001
1.350 -0.0277 -0.0001
1.450 -0.0213 -0.0001
1.550 -0.0136 -0.0001
1.650 -0.0087 -0.0000
1.750 -0.0028 -0.0000
