# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0255003 -----------------
#dely    BF
0.050 -0.0504 -0.0003
0.150 -0.1338 -0.0009
0.250 -0.1707 -0.0012
0.350 -0.1392 -0.0010
0.450 -0.0740 -0.0006
0.550 -0.0093 -0.0001
0.650  0.0309  0.0003
0.750  0.0392  0.0004
0.850 -0.0085 -0.0001
0.950  0.0558  0.0007
1.050  0.0631  0.0008
1.150  0.0356  0.0005
1.250  0.0316  0.0005
1.350  0.0061  0.0001
1.450  0.0325  0.0008
1.550  0.0205  0.0006
1.650  0.0204  0.0008
1.750 -0.0047 -0.0004
