# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.1
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.07582 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.30763 0.00988859 0.0969 0.314989 0.482239 -0.174609 0
  0.25 0.318597 0.0111007 0.0925 0.290335 0.468769 -0.150171 0
  0.35 0.349624 0.0133509 0.0928 0.265428 0.465286 -0.115662 0
  0.45 0.36146 0.015748 0.084 0.232391 0.44537 -0.0839103 0
  0.55 0.366584 0.0182272 0.0749 0.204319 0.423847 -0.056774 0
  0.65 0.364096 0.0209417 0.0643 0.176602 0.401468 -0.0373722 0
  0.75 0.355317 0.0246688 0.052 0.146348 0.375133 -0.0198158 0
  0.85 0.339096 0.0294579 0.0397 0.117076 0.348492 -0.00939561 0
  0.95 0.313888 0.0356726 0.028 0.0892039 0.319493 -0.00560514 0
  1.05 0.289119 0.0477132 0.0177 0.0612205 0.290752 -0.00163344 0
  1.15 0.270854 0.0738438 0.01 0.0369203 0.270854 -0 0
  1.25 0.246518 0.132573 0.0046 0.0186599 0.246518 -0 0
