# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.252387 -----------------
#dely    BF    dB     BFVar
0.050  0.4289  0.0002  0.0063
0.150  0.3954  0.0002  0.0060
0.250  0.3536  0.0002  0.0039
0.350  0.3054  0.0002  0.0051
0.450  0.2570  0.0002  0.0051
0.550  0.2076  0.0001  0.0043
0.650  0.1669  0.0001  0.0023
0.750  0.1283  0.0001  0.0046
0.850  0.0957  0.0001  0.0028
0.950  0.0684  0.0001  0.0029
1.050  0.0475  0.0001  0.0017
1.150  0.0304  0.0000  0.0017
1.250  0.0189  0.0000  0.0014
1.350  0.0113  0.0000  0.0010
1.450  0.0057  0.0000  0.0003
1.550  0.0024  0.0000  0.0001
1.650  0.0005  0.0000  0.0002
1.750  0.0000  0.0000  0.0000
