  PLAB      Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
     0.31     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    10.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    20.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    30.00    -0.01  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    40.00    -0.02  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    50.00    -0.04  0.00   0.000  0.000  -0.001 0.000     0.00   0.00
    60.00    -0.07  0.00   0.000  0.000  -0.001 0.000     0.00   0.00
    70.00    -0.11  0.00   0.000  0.000  -0.002 0.000     0.01   0.00
    80.00    -0.16  0.00   0.000  0.000  -0.003 0.000     0.01   0.00
    90.00    -0.22  0.00   0.000  0.000  -0.004 0.000     0.02   0.00
   100.00    -0.30  0.00   0.000  0.000  -0.005 0.000     0.03   0.00
   110.00    -0.39  0.00   0.000  0.000  -0.007 0.000     0.05   0.00
   120.00    -0.50  0.00   0.000  0.000  -0.009 0.000     0.06   0.00
   130.00    -0.62  0.00   0.000  0.000  -0.011 0.000     0.08   0.00
   140.00    -0.76  0.00   0.000  0.000  -0.013 0.000     0.10   0.00
   150.00    -0.91  0.00   0.000  0.000  -0.016 0.000     0.13   0.00
   160.00    -1.08  0.00   0.000  0.000  -0.019 0.000     0.16   0.00
   170.00    -1.26  0.00   0.000  0.000  -0.022 0.000     0.20   0.00
   180.00    -1.45  0.00   0.000  0.000  -0.025 0.001     0.23   0.00
   190.00    -1.66  0.00   0.000  0.000  -0.029 0.001     0.27   0.00
   200.00    -1.88  0.00   0.000  0.000  -0.033 0.001     0.32   0.00
   210.00    -2.11  0.00   0.000  0.000  -0.037 0.001     0.36   0.00
   220.00    -2.35  0.00   0.000  0.000  -0.041 0.002     0.41   0.00
   230.00    -2.60  0.00   0.000  0.000  -0.045 0.002     0.46   0.00
   240.00    -2.86  0.00   0.000  0.000  -0.050 0.002     0.52   0.00
   250.00    -3.13  0.00   0.000  0.000  -0.055 0.003     0.57   0.00
   260.00    -3.41  0.00   0.000  0.000  -0.059 0.004     0.63   0.00
   270.00    -3.69  0.00   0.000  0.000  -0.064 0.004     0.69   0.00
   280.00    -3.98  0.00   0.000  0.000  -0.069 0.005     0.75   0.00
   290.00    -4.27  0.00   0.000  0.000  -0.074 0.006     0.80   0.00
   300.00    -4.56  0.00   0.000  0.000  -0.079 0.006     0.86   0.00
   310.00    -4.86  0.00   0.000  0.000  -0.084 0.007     0.92   0.00
   320.00    -5.16  0.00   0.000  0.000  -0.090 0.008     0.98   0.00
   330.00    -5.47  0.00   0.000  0.000  -0.095 0.009     1.04   0.00
   340.00    -5.77  0.00   0.000  0.000  -0.100 0.010     1.09   0.00
   350.00    -6.08  0.00   0.000  0.000  -0.105 0.011     1.15   0.00
   360.00    -6.38  0.00   0.000  0.000  -0.111 0.012     1.20   0.00
   370.00    -6.69  0.00   0.000  0.000  -0.116 0.014     1.26   0.00
   380.00    -6.99  0.00   0.000  0.000  -0.121 0.015     1.31   0.00
   390.00    -7.30  0.00   0.000  0.000  -0.126 0.016     1.36   0.00
   400.00    -7.60  0.00   0.000  0.000  -0.131 0.017     1.41   0.00
   410.00    -7.90  0.00   0.000  0.000  -0.136 0.019     1.45   0.00
   420.00    -8.20  0.00   0.000  0.000  -0.141 0.020     1.50   0.00
   430.00    -8.49  0.00   0.000  0.000  -0.146 0.022     1.54   0.00
   440.00    -8.78  0.00   0.000  0.000  -0.151 0.023     1.58   0.00
   450.00    -9.07  0.00   0.000  0.000  -0.156 0.025     1.62   0.00
   460.00    -9.36  0.00   0.000  0.000  -0.160 0.026     1.66   0.00
   470.00    -9.64  0.00   0.000  0.000  -0.165 0.028     1.69   0.00
   480.00    -9.91  0.00   0.000  0.000  -0.170 0.030     1.73   0.00
   490.00   -10.19  0.00   0.000  0.000  -0.174 0.031     1.76   0.00
   500.00   -10.46  0.00   0.000  0.000  -0.178 0.033     1.79   0.00
   510.00   -10.72  0.00   0.000  0.000  -0.183 0.035     1.82   0.00
   520.00   -10.98  0.00   0.000  0.000  -0.187 0.036     1.84   0.00
   530.00   -11.23  0.00   0.000  0.000  -0.191 0.038     1.87   0.00
   540.00   -11.48  0.00   0.000  0.000  -0.195 0.040     1.89   0.00
   550.00   -11.73  0.00   0.000  0.000  -0.199 0.041     1.91   0.00
   560.00   -11.96  0.00   0.001  0.000  -0.203 0.043     1.93   0.01
   570.00   -12.20  0.00   0.001  0.000  -0.206 0.045     1.95   0.01
   580.00   -12.42  0.00   0.001  0.000  -0.210 0.047     1.96   0.01
   590.00   -12.64  0.00   0.001  0.000  -0.213 0.048     1.98   0.01
   600.00   -12.86  0.00   0.002  0.000  -0.217 0.050     1.99   0.02
