# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.248095 -----------------
#dely    BF
0.050  0.4851  0.0028
0.150  0.4081  0.0025
0.250  0.4221  0.0027
0.350  0.2979  0.0020
0.450  0.2297  0.0017
0.550  0.2106  0.0017
0.650  0.1284  0.0011
0.750  0.1037  0.0010
0.850  0.0732  0.0008
0.950  0.0440  0.0005
1.050  0.0193  0.0003
1.150  0.0159  0.0002
1.250  0.0135  0.0002
1.350  0.0112  0.0002
1.450 -0.0041 -0.0001
1.550  0.0110  0.0003
1.650  0.0091  0.0004
1.750  0.0022  0.0002
