# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.0773, SIGMA_HAD=0.482523
# NSAMPLE=10000000, Tblast=88.2265, UPERPblast(x,y)=(0.76,0.76)
# SOVERUD=0.8372, QUARK_ENTROPY_RATIO=0.1796, BARYON_FUDGE=0.6353
# ------- normalization=0.0130164 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0306  0.0003 -0.0235  0.0455  0.0086
0.150  0.0278  0.0003 -0.0221  0.0424  0.0075
0.250  0.0256  0.0002 -0.0187  0.0374  0.0069
0.350  0.0193  0.0002 -0.0184  0.0325  0.0052
0.450  0.0128  0.0001 -0.0157  0.0245  0.0040
0.550  0.0093  0.0001 -0.0127  0.0195  0.0024
0.650  0.0055  0.0001 -0.0108  0.0148  0.0016
0.750  0.0027  0.0000 -0.0084  0.0102  0.0009
0.850  0.0007  0.0000 -0.0063  0.0063  0.0007
0.950 -0.0010 -0.0000 -0.0051  0.0038  0.0003
1.050 -0.0008 -0.0000 -0.0031  0.0022  0.0001
1.150 -0.0012 -0.0000 -0.0022  0.0010  0.0000
1.250 -0.0009 -0.0001 -0.0013  0.0004  0.0000
1.350 -0.0002 -0.0000 -0.0003  0.0001  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
