# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.0773, SIGMA_HAD=0.482523
# NSAMPLE=10000000, Tblast=88.2265, UPERPblast(x,y)=(0.76,0.76)
# SOVERUD=0.8372, QUARK_ENTROPY_RATIO=0.1796, BARYON_FUDGE=0.6353
# ------- normalization=0.00531835 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0126  0.0000  0.0014  0.0043  0.0069
0.150  0.0111  0.0000  0.0012  0.0043  0.0055
0.250  0.0091  0.0000  0.0015  0.0038  0.0037
0.350  0.0053  0.0000  0.0006  0.0034  0.0013
0.450  0.0029  0.0000  0.0008  0.0027 -0.0006
0.550  0.0025  0.0000  0.0010  0.0023 -0.0007
0.650  0.0023  0.0000  0.0007  0.0020 -0.0004
0.750  0.0018  0.0000  0.0007  0.0013 -0.0003
0.850  0.0019  0.0000  0.0007  0.0010  0.0001
0.950  0.0012  0.0000  0.0004  0.0006  0.0002
1.050  0.0011  0.0000  0.0007  0.0003  0.0001
1.150  0.0008  0.0000  0.0004  0.0002  0.0002
1.250  0.0004  0.0000  0.0001  0.0002  0.0001
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000 -0.0000
1.650 -0.0000 -0.0000  0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
