# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.0773, SIGMA_HAD=0.482523
# NSAMPLE=10000000, Tblast=88.2265, UPERPblast(x,y)=(0.76,0.76)
# SOVERUD=0.8372, QUARK_ENTROPY_RATIO=0.1796, BARYON_FUDGE=0.6353
# ------- normalization=0.0731227 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.1062  0.0017  0.1575 -0.0513  0.0000
0.150  0.0955  0.0015  0.1485 -0.0530  0.0000
0.250  0.0952  0.0016  0.1403 -0.0451  0.0000
0.350  0.0879  0.0016  0.1226 -0.0347  0.0000
0.450  0.0795  0.0016  0.1054 -0.0259  0.0000
0.550  0.0681  0.0016  0.0891 -0.0209  0.0000
0.650  0.0594  0.0016  0.0737 -0.0143  0.0000
0.750  0.0442  0.0014  0.0540 -0.0098  0.0000
0.850  0.0311  0.0012  0.0376 -0.0065  0.0000
0.950  0.0263  0.0013  0.0292 -0.0029  0.0000
1.050  0.0173  0.0011  0.0189 -0.0016  0.0000
1.150  0.0125  0.0010  0.0133 -0.0008  0.0000
1.250  0.0058  0.0007  0.0059 -0.0001  0.0000
1.350  0.0013  0.0003  0.0013 -0.0000  0.0000
1.450  0.0010  0.0003  0.0010  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
