# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.136693 -----------------
#dely    BF
0.050  0.2419  0.0006
0.150  0.2251  0.0006
0.250  0.1973  0.0006
0.350  0.1728  0.0005
0.450  0.1480  0.0005
0.550  0.1189  0.0004
0.650  0.0894  0.0003
0.750  0.0717  0.0003
0.850  0.0511  0.0002
0.950  0.0330  0.0002
1.050  0.0154  0.0001
1.150  0.0103  0.0001
1.250  0.0022  0.0000
1.350 -0.0035 -0.0000
1.450 -0.0024 -0.0000
1.550 -0.0030 -0.0000
1.650 -0.0011 -0.0000
1.750 -0.0002 -0.0000
