# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.2, SIGMA_HAD=0.60708
# NSAMPLE=10000000, Tblast=81.739, UPERPblast(x,y)=(0.7024,0.7024)
# SOVERUD=0.7115, QUARK_ENTROPY_RATIO=0.1917, BARYON_FUDGE=0.6913
# ------- normalization=0.0114869 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0252  0.0002 -0.0185  0.0342  0.0095
0.150  0.0235  0.0002 -0.0176  0.0325  0.0085
0.250  0.0201  0.0002 -0.0160  0.0288  0.0073
0.350  0.0182  0.0002 -0.0135  0.0253  0.0065
0.450  0.0117  0.0001 -0.0130  0.0201  0.0046
0.550  0.0086  0.0001 -0.0100  0.0158  0.0028
0.650  0.0046  0.0001 -0.0088  0.0117  0.0016
0.750  0.0023  0.0000 -0.0074  0.0086  0.0012
0.850  0.0018  0.0000 -0.0047  0.0058  0.0007
0.950 -0.0003 -0.0000 -0.0046  0.0039  0.0003
1.050 -0.0001 -0.0000 -0.0025  0.0022  0.0001
1.150 -0.0000 -0.0000 -0.0012  0.0012  0.0000
1.250 -0.0006 -0.0000 -0.0010  0.0004  0.0000
1.350 -0.0002 -0.0000 -0.0004  0.0002  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
