# ICODE=321, JCODE=-321
# SIGMA_QGP=1.2, SIGMA_HAD=0.60708
# NSAMPLE=10000000, Tblast=81.739, UPERPblast(x,y)=(0.7024,0.7024)
# SOVERUD=0.7115, QUARK_ENTROPY_RATIO=0.1917, BARYON_FUDGE=0.6913
# ------- normalization=0.0572247 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0854  0.0005  0.0732  0.0062  0.0060
0.150  0.0816  0.0005  0.0701  0.0058  0.0057
0.250  0.0756  0.0005  0.0654  0.0054  0.0049
0.350  0.0674  0.0004  0.0583  0.0044  0.0047
0.450  0.0574  0.0004  0.0497  0.0037  0.0039
0.550  0.0505  0.0004  0.0441  0.0031  0.0033
0.650  0.0420  0.0004  0.0371  0.0021  0.0027
0.750  0.0339  0.0003  0.0302  0.0017  0.0020
0.850  0.0269  0.0003  0.0241  0.0012  0.0016
0.950  0.0202  0.0003  0.0183  0.0008  0.0011
1.050  0.0139  0.0002  0.0126  0.0005  0.0008
1.150  0.0090  0.0002  0.0084  0.0003  0.0004
1.250  0.0050  0.0001  0.0047  0.0001  0.0002
1.350  0.0022  0.0001  0.0022  0.0000  0.0000
1.450  0.0008  0.0000  0.0008  0.0000  0.0000
1.550  0.0001  0.0000  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
