# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.186258 -----------------
#dely    BF
0.050  0.3292  0.0003
0.150  0.3025  0.0002
0.250  0.2723  0.0002
0.350  0.2337  0.0002
0.450  0.1968  0.0002
0.550  0.1600  0.0002
0.650  0.1246  0.0001
0.750  0.0934  0.0001
0.850  0.0660  0.0001
0.950  0.0436  0.0001
1.050  0.0260  0.0000
1.150  0.0137  0.0000
1.250  0.0054  0.0000
1.350  0.0003  0.0000
1.450 -0.0016 -0.0000
1.550 -0.0021 -0.0000
1.650 -0.0011 -0.0000
1.750 -0.0002 -0.0000
