# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.391827 -----------------
#dely    BF
0.050  0.7503  0.0057
0.150  0.6444  0.0051
0.250  0.5618  0.0046
0.350  0.4902  0.0043
0.450  0.4317  0.0040
0.550  0.3278  0.0033
0.650  0.2407  0.0027
0.750  0.1985  0.0024
0.850  0.1270  0.0017
0.950  0.0733  0.0011
1.050  0.0535  0.0009
1.150  0.0192  0.0004
1.250  0.0102  0.0002
1.350  0.0010  0.0000
1.450 -0.0018 -0.0001
1.550 -0.0069 -0.0003
1.650 -0.0025 -0.0002
1.750 -0.0001 -0.0000
