# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-2.46806 -----------------
#dely    BF
0.050  0.5433  0.0033
0.150 -0.2810 -0.0018
0.250  0.5644  0.0038
0.350 -2.9076 -0.0207
0.450 -1.8209 -0.0139
0.550 -2.3673 -0.0197
0.650 -4.7001 -0.0430
0.750 -4.4214 -0.0444
0.850 -3.6586 -0.0407
0.950 -3.8179 -0.0487
1.050 -3.0206 -0.0438
1.150 -0.7833 -0.0131
1.250 -1.5381 -0.0298
1.350 -0.1793 -0.0042
1.450  1.5405  0.0439
1.550  0.4712  0.0176
1.650  1.3217  0.0656
1.750  0.3746  0.0376
