# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.083853 -----------------
#dely    BF    dB     BFVar
0.050  0.2337  0.0020  0.0104
0.150  0.1781  0.0016  0.0212
0.250  0.1228  0.0012  0.0064
0.350  0.0872  0.0009  0.0046
0.450  0.0607  0.0007  0.0064
0.550  0.0470  0.0006  0.0023
0.650  0.0360  0.0006  0.0026
0.750  0.0257  0.0005  0.0024
0.850  0.0182  0.0004  0.0015
0.950  0.0136  0.0004  0.0013
1.050  0.0081  0.0003  0.0006
1.150  0.0043  0.0002  0.0007
1.250  0.0018  0.0001  0.0005
1.350  0.0009  0.0001  0.0003
1.450  0.0002  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
