# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0240456 -----------------
#dely    BF
0.050 -0.0239 -0.0014
0.150 -0.0319 -0.0018
0.250 -0.0307 -0.0019
0.350 -0.0340 -0.0025
0.450 -0.0294 -0.0025
0.550 -0.0289 -0.0029
0.650 -0.0229 -0.0030
0.750 -0.0237 -0.0034
0.850 -0.0034 -0.0007
0.950 -0.0034 -0.0010
1.050 -0.0047 -0.0012
1.150 -0.0025 -0.0013
1.250 -0.0010 -0.0005
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
