# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.217902 -----------------
#dely    BF    dB     BFVar
0.050  0.2475  0.0001  0.0047
0.150  0.2357  0.0001  0.0034
0.250  0.2253  0.0001  0.0048
0.350  0.2133  0.0001  0.0050
0.450  0.2012  0.0001  0.0039
0.550  0.1863  0.0001  0.0020
0.650  0.1684  0.0001  0.0028
0.750  0.1519  0.0001  0.0039
0.850  0.1310  0.0001  0.0032
0.950  0.1118  0.0001  0.0029
1.050  0.0913  0.0001  0.0020
1.150  0.0733  0.0001  0.0015
1.250  0.0554  0.0001  0.0011
1.350  0.0400  0.0001  0.0011
1.450  0.0264  0.0001  0.0014
1.550  0.0147  0.0001  0.0005
1.650  0.0051  0.0000  0.0003
1.750  0.0004  0.0000  0.0001
