# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.213437 -----------------
#dely    BF    dB     BFVar
0.050  0.2779  0.0001  0.0017
0.150  0.2584  0.0001  0.0027
0.250  0.2392  0.0001  0.0033
0.350  0.2189  0.0001  0.0037
0.450  0.1996  0.0001  0.0022
0.550  0.1767  0.0001  0.0023
0.650  0.1543  0.0001  0.0015
0.750  0.1331  0.0001  0.0012
0.850  0.1135  0.0001  0.0015
0.950  0.0941  0.0001  0.0020
1.050  0.0759  0.0001  0.0010
1.150  0.0609  0.0001  0.0009
1.250  0.0464  0.0001  0.0011
1.350  0.0347  0.0000  0.0007
1.450  0.0241  0.0000  0.0006
1.550  0.0156  0.0000  0.0005
1.650  0.0085  0.0000  0.0004
1.750  0.0026  0.0000  0.0001
