# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.995139 -----------------
#dely    BF
0.050  0.7530  0.0041
0.150  0.7272  0.0040
0.250  0.7537  0.0041
0.350  0.6808  0.0038
0.450  0.7012  0.0039
0.550  0.5895  0.0033
0.650  0.5578  0.0032
0.750  0.5150  0.0031
0.850  0.5032  0.0030
0.950  0.4161  0.0026
1.050  0.3915  0.0025
1.150  0.3403  0.0022
1.250  0.3043  0.0020
1.350  0.2664  0.0018
1.450  0.2515  0.0018
1.550  0.2337  0.0017
1.650  0.2351  0.0018
1.750  0.1764  0.0013
1.850  0.1850  0.0015
1.950  0.1860  0.0015
2.050  0.1941  0.0016
2.150  0.2157  0.0018
2.250  0.2118  0.0019
2.350  0.2375  0.0022
2.450  0.2401  0.0023
2.550  0.2662  0.0026
2.650  0.2978  0.0029
2.750  0.2760  0.0028
2.850  0.2860  0.0030
2.950  0.2984  0.0032
3.050  0.2982  0.0033
3.150  0.2550  0.0029
3.250  0.2779  0.0033
3.350  0.3295  0.0040
3.450  0.2716  0.0034
3.550  0.2608  0.0033
3.650  0.2386  0.0032
3.750  0.2417  0.0033
3.850  0.2110  0.0029
3.950  0.2056  0.0030
4.050  0.1722  0.0026
4.150  0.1979  0.0030
4.250  0.1121  0.0018
4.350  0.1439  0.0023
4.450  0.1037  0.0017
4.550  0.0870  0.0015
4.650  0.0987  0.0017
4.750  0.0338  0.0006
4.850  0.0249  0.0005
4.950  0.0199  0.0004
5.050  0.0045  0.0001
5.150 -0.0225 -0.0004
5.250 -0.0332 -0.0007
5.350 -0.0497 -0.0011
5.450 -0.0869 -0.0019
5.550 -0.0262 -0.0006
5.650 -0.0709 -0.0017
5.750 -0.0629 -0.0015
5.850 -0.0233 -0.0006
5.950 -0.0568 -0.0014
6.050 -0.0789 -0.0021
6.150 -0.0823 -0.0022
6.250 -0.0647 -0.0017
6.350 -0.1166 -0.0033
6.450 -0.1210 -0.0035
6.550 -0.1732 -0.0051
6.650 -0.1525 -0.0046
6.750 -0.1479 -0.0046
6.850 -0.1174 -0.0039
6.950 -0.1308 -0.0042
7.050 -0.1023 -0.0036
7.150 -0.1062 -0.0037
7.250 -0.1268 -0.0046
7.350 -0.0970 -0.0035
7.450 -0.0954 -0.0037
7.550 -0.1361 -0.0054
7.650 -0.0269 -0.0011
7.750 -0.0985 -0.0042
7.850 -0.0999 -0.0043
7.950 -0.0766 -0.0034
8.050 -0.0084 -0.0004
8.150 -0.0890 -0.0042
8.250 -0.1047 -0.0051
8.350 -0.0124 -0.0006
8.450 -0.0946 -0.0047
8.550 -0.0729 -0.0038
8.650 -0.1154 -0.0062
8.750 -0.1057 -0.0059
8.850 -0.0709 -0.0042
8.950 -0.0927 -0.0053
9.050 -0.0534 -0.0031
9.150 -0.0280 -0.0017
9.250 -0.0569 -0.0037
9.350 -0.0240 -0.0016
9.450 -0.0234 -0.0017
9.550 -0.0609 -0.0042
9.650 -0.0354 -0.0024
9.750 -0.0520 -0.0037
9.850 -0.0853 -0.0064
9.950 -0.0377 -0.0030
10.050 -0.0353 -0.0028
10.150  0.0015  0.0001
10.250 -0.0709 -0.0055
10.350 -0.0439 -0.0039
10.450 -0.0200 -0.0018
10.550 -0.0328 -0.0029
10.650 -0.0218 -0.0022
10.750 -0.0304 -0.0029
10.850 -0.0148 -0.0015
10.950 -0.0027 -0.0003
11.050 -0.0387 -0.0041
11.150 -0.0261 -0.0032
11.250 -0.0391 -0.0039
11.350 -0.0578 -0.0067
11.450 -0.0434 -0.0053
11.550 -0.0255 -0.0029
11.650 -0.0184 -0.0022
11.750 -0.0124 -0.0016
11.850  0.0238  0.0032
11.950 -0.1581 -0.0000
