# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0764585 -----------------
#dely    BF    dB     BFVar
0.050  0.1103  0.0005  0.0043
0.150  0.1082  0.0005  0.0034
0.250  0.1008  0.0005  0.0034
0.350  0.0922  0.0004  0.0042
0.450  0.0792  0.0004  0.0084
0.550  0.0671  0.0004  0.0031
0.650  0.0566  0.0003  0.0040
0.750  0.0455  0.0003  0.0027
0.850  0.0344  0.0002  0.0049
0.950  0.0277  0.0002  0.0022
1.050  0.0188  0.0002  0.0011
1.150  0.0121  0.0001  0.0013
1.250  0.0069  0.0001  0.0005
1.350  0.0031  0.0001  0.0004
1.450  0.0014  0.0000  0.0002
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
