# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.160634 -----------------
#dely    BF    dB     BFVar
0.050  0.5482  0.0039  0.0253
0.150  0.4429  0.0034  0.0190
0.250  0.2700  0.0023  0.0134
0.350  0.1639  0.0016  0.0153
0.450  0.0823  0.0009  0.0096
0.550  0.0511  0.0007  0.0056
0.650  0.0248  0.0004  0.0033
0.750  0.0110  0.0002  0.0014
0.850  0.0063  0.0002  0.0010
0.950  0.0036  0.0001  0.0006
1.050  0.0014  0.0001  0.0004
1.150  0.0005  0.0000  0.0002
1.250  0.0002  0.0000  0.0000
1.350  0.0000  0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
