# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.327619 -----------------
#dely    BF    dB     BFVar
0.050  0.5962  0.0002  0.0068
0.150  0.5411  0.0002  0.0027
0.250  0.4759  0.0002  0.0048
0.350  0.4036  0.0002  0.0047
0.450  0.3340  0.0002  0.0038
0.550  0.2665  0.0001  0.0027
0.650  0.2061  0.0001  0.0027
0.750  0.1551  0.0001  0.0020
0.850  0.1118  0.0001  0.0030
0.950  0.0783  0.0001  0.0025
1.050  0.0505  0.0000  0.0010
1.150  0.0308  0.0000  0.0016
1.250  0.0168  0.0000  0.0010
1.350  0.0081  0.0000  0.0006
1.450  0.0028  0.0000  0.0005
1.550 -0.0001 -0.0000  0.0008
1.650 -0.0008 -0.0000  0.0004
1.750 -0.0005 -0.0000  0.0002
