# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.119502 -----------------
#dely    BF
0.050 -0.1708 -0.0001
0.150 -0.1543 -0.0001
0.250 -0.1422 -0.0001
0.350 -0.1225 -0.0001
0.450 -0.1060 -0.0001
0.550 -0.0921 -0.0001
0.650 -0.0777 -0.0001
0.750 -0.0654 -0.0001
0.850 -0.0551 -0.0001
0.950 -0.0476 -0.0001
1.050 -0.0415 -0.0001
1.150 -0.0329 -0.0001
1.250 -0.0286 -0.0001
1.350 -0.0225 -0.0001
1.450 -0.0164 -0.0001
1.550 -0.0111 -0.0001
1.650 -0.0066 -0.0000
1.750 -0.0019 -0.0000
