# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.17195 -----------------
#dely    BF    dB     BFVar
0.050  0.1871  0.0001  0.0036
0.150  0.1758  0.0001  0.0034
0.250  0.1684  0.0001  0.0020
0.350  0.1624  0.0001  0.0030
0.450  0.1531  0.0001  0.0021
0.550  0.1436  0.0001  0.0026
0.650  0.1329  0.0001  0.0017
0.750  0.1202  0.0001  0.0019
0.850  0.1076  0.0001  0.0027
0.950  0.0922  0.0001  0.0011
1.050  0.0770  0.0001  0.0016
1.150  0.0617  0.0001  0.0009
1.250  0.0481  0.0001  0.0007
1.350  0.0365  0.0001  0.0010
1.450  0.0256  0.0000  0.0007
1.550  0.0162  0.0000  0.0007
1.650  0.0085  0.0000  0.0003
1.750  0.0026  0.0000  0.0002
