# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.145801 -----------------
#dely    BF    dB     BFVar
0.050  0.1460  0.0001  0.0031
0.150  0.1400  0.0001  0.0031
0.250  0.1356  0.0001  0.0033
0.350  0.1335  0.0001  0.0022
0.450  0.1287  0.0001  0.0026
0.550  0.1227  0.0001  0.0032
0.650  0.1139  0.0001  0.0015
0.750  0.1061  0.0001  0.0016
0.850  0.0940  0.0001  0.0018
0.950  0.0812  0.0001  0.0015
1.050  0.0695  0.0001  0.0009
1.150  0.0565  0.0001  0.0006
1.250  0.0445  0.0001  0.0008
1.350  0.0339  0.0001  0.0010
1.450  0.0245  0.0000  0.0004
1.550  0.0162  0.0000  0.0005
1.650  0.0087  0.0000  0.0007
1.750  0.0027  0.0000  0.0003
