# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.339244 -----------------
#dely    BF    dB     BFVar
0.050  0.5752  0.0003  0.0048
0.150  0.5322  0.0003  0.0037
0.250  0.4744  0.0003  0.0052
0.350  0.4113  0.0003  0.0029
0.450  0.3493  0.0002  0.0042
0.550  0.2838  0.0002  0.0043
0.650  0.2254  0.0002  0.0019
0.750  0.1729  0.0002  0.0019
0.850  0.1292  0.0001  0.0020
0.950  0.0918  0.0001  0.0019
1.050  0.0619  0.0001  0.0015
1.150  0.0392  0.0001  0.0008
1.250  0.0239  0.0000  0.0004
1.350  0.0130  0.0000  0.0004
1.450  0.0064  0.0000  0.0010
1.550  0.0023  0.0000  0.0002
1.650  0.0003  0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
