# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.067153 -----------------
#dely    BF    dB     BFVar
0.050  0.1833  0.0017  0.0064
0.150  0.1366  0.0013  0.0054
0.250  0.0953  0.0010  0.0038
0.350  0.0725  0.0009  0.0046
0.450  0.0523  0.0007  0.0041
0.550  0.0394  0.0006  0.0038
0.650  0.0309  0.0006  0.0021
0.750  0.0214  0.0005  0.0031
0.850  0.0153  0.0004  0.0018
0.950  0.0104  0.0003  0.0011
1.050  0.0074  0.0003  0.0009
1.150  0.0040  0.0002  0.0005
1.250  0.0018  0.0001  0.0004
1.350  0.0007  0.0001  0.0003
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
