# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.097778 -----------------
#dely    BF    dB     BFVar
0.050  0.1104  0.0001  0.0023
0.150  0.1039  0.0001  0.0020
0.250  0.0966  0.0000  0.0025
0.350  0.0923  0.0001  0.0020
0.450  0.0884  0.0001  0.0025
0.550  0.0809  0.0001  0.0014
0.650  0.0737  0.0001  0.0016
0.750  0.0668  0.0000  0.0014
0.850  0.0592  0.0000  0.0015
0.950  0.0502  0.0000  0.0011
1.050  0.0419  0.0000  0.0011
1.150  0.0336  0.0000  0.0016
1.250  0.0268  0.0000  0.0008
1.350  0.0204  0.0000  0.0008
1.450  0.0150  0.0000  0.0005
1.550  0.0102  0.0000  0.0008
1.650  0.0056  0.0000  0.0006
1.750  0.0018  0.0000  0.0001
