# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.349134 -----------------
#dely    BF
0.050  0.6224  0.0006
0.150  0.5596  0.0005
0.250  0.4976  0.0005
0.350  0.4222  0.0005
0.450  0.3524  0.0004
0.550  0.2838  0.0004
0.650  0.2233  0.0003
0.750  0.1718  0.0003
0.850  0.1257  0.0002
0.950  0.0907  0.0002
1.050  0.0590  0.0001
1.150  0.0404  0.0001
1.250  0.0228  0.0001
1.350  0.0121  0.0000
1.450  0.0058  0.0000
1.550  0.0019  0.0000
1.650  0.0001  0.0000
1.750 -0.0001 -0.0000
