# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0166205 -----------------
#dely    BF
0.050  0.0278  0.0039
0.150 -0.0383 -0.0052
0.250 -0.0245 -0.0041
0.350  0.0105  0.0018
0.450 -0.0129 -0.0028
0.550 -0.0330 -0.0070
0.650 -0.0568 -0.0130
0.750 -0.0020 -0.0006
0.850 -0.0092 -0.0031
0.950 -0.0077 -0.0054
1.050 -0.0173 -0.0065
1.150 -0.0028 -0.0020
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
