# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.347047 -----------------
#dely    BF
0.050  0.6450  0.0037
0.150  0.5721  0.0034
0.250  0.5057  0.0032
0.350  0.4024  0.0027
0.450  0.4035  0.0029
0.550  0.2764  0.0022
0.650  0.2127  0.0018
0.750  0.1764  0.0017
0.850  0.1217  0.0013
0.950  0.0554  0.0007
1.050  0.0530  0.0007
1.150  0.0274  0.0004
1.250  0.0231  0.0004
1.350  0.0062  0.0001
1.450 -0.0036 -0.0001
1.550 -0.0087 -0.0003
1.650  0.0019  0.0001
1.750 -0.0000 -0.0000
