# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.258366 -----------------
#dely    BF
0.050  0.4201  0.0028
0.150  0.3848  0.0026
0.250  0.3645  0.0026
0.350  0.2970  0.0023
0.450  0.2851  0.0024
0.550  0.2241  0.0021
0.650  0.1837  0.0019
0.750  0.1220  0.0015
0.850  0.1056  0.0014
0.950  0.0749  0.0012
1.050  0.0574  0.0010
1.150  0.0310  0.0007
1.250  0.0177  0.0005
1.350  0.0091  0.0003
1.450  0.0060  0.0003
1.550  0.0004  0.0000
1.650  0.0002  0.0000
1.750 -0.0000 -0.0000
