# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0964603 -----------------
#dely    BF
0.050 -0.1155 -0.0010
0.150 -0.1076 -0.0009
0.250 -0.1123 -0.0010
0.350 -0.0853 -0.0008
0.450 -0.0794 -0.0008
0.550 -0.0877 -0.0009
0.650 -0.0733 -0.0008
0.750 -0.0625 -0.0007
0.850 -0.0538 -0.0007
0.950 -0.0521 -0.0007
1.050 -0.0378 -0.0006
1.150 -0.0299 -0.0005
1.250 -0.0284 -0.0005
1.350 -0.0192 -0.0004
1.450 -0.0119 -0.0003
1.550 -0.0054 -0.0001
1.650 -0.0015 -0.0001
1.750 -0.0010 -0.0001
