# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.210449 -----------------
#dely    BF    dB     BFVar
0.050  0.2469  0.0001  0.0034
0.150  0.2312  0.0001  0.0028
0.250  0.2184  0.0001  0.0025
0.350  0.2067  0.0001  0.0045
0.450  0.1961  0.0001  0.0041
0.550  0.1790  0.0001  0.0028
0.650  0.1612  0.0001  0.0020
0.750  0.1455  0.0001  0.0020
0.850  0.1251  0.0001  0.0014
0.950  0.1050  0.0001  0.0019
1.050  0.0855  0.0001  0.0012
1.150  0.0672  0.0001  0.0011
1.250  0.0511  0.0001  0.0032
1.350  0.0361  0.0001  0.0010
1.450  0.0243  0.0000  0.0010
1.550  0.0152  0.0000  0.0007
1.650  0.0076  0.0000  0.0005
1.750  0.0023  0.0000  0.0001
