# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.239549 -----------------
#dely    BF
0.050  0.3334  0.0027
0.150  0.3312  0.0027
0.250  0.3064  0.0026
0.350  0.2697  0.0025
0.450  0.2459  0.0024
0.550  0.2024  0.0021
0.650  0.1578  0.0018
0.750  0.1442  0.0017
0.850  0.1384  0.0018
0.950  0.0834  0.0012
1.050  0.0679  0.0011
1.150  0.0459  0.0009
1.250  0.0294  0.0006
1.350  0.0167  0.0004
1.450  0.0143  0.0005
1.550  0.0075  0.0003
1.650  0.0010  0.0001
1.750 -0.0002 -0.0000
