'uu_width','ud_width','us_width','ss_width'
0.732512, 0.300617, 1.0889, 0.783552
0.674504, 0.276721, 1.0144, 0.798829
0.674504, 0.276721, 1.0144, 0.798829
0.748314, 0.132401, 1.07165, 0.783906
0.748314, 0.132401, 1.07165, 0.783906
0.753756, 0.110494, 1.10671, 0.769929
0.82747, 0.13787, 1.07572, 0.804863
0.784692, 0.108434, 1.06808, 0.800305
0.81187, 0.117332, 1.08031, 0.854671
0.801127, 0.17804, 1.04307, 0.798524
0.768376, 0.166325, 1.01395, 0.788643
0.781484, 0.151824, 0.915335, 0.938971
0.75394, 0.222058, 1.05639, 0.924519
0.7557, 0.273984, 1.15997, 0.874949
0.779398, 0.169127, 1.07701, 0.859104
0.833477, 0.122485, 1.11055, 0.829355
0.724635, 0.254484, 1.03386, 0.895027
0.697034, 0.245122, 1.04028, 0.886735
0.900738, 0.330077, 1.07542, 0.79343
0.72416, 0.491398, 1.08272, 0.814885
0.753247, 0.533249, 1.02901, 0.827318
0.862552, 0.49318, 1.07473, 0.842329
0.828442, 0.383356, 1.07847, 0.872441
0.849068, 0.346272, 1.1748, 0.803829
0.851496, 0.374022, 1.22133, 0.882473
0.897069, 0.244598, 1.20575, 0.978167
0.897069, 0.244598, 1.20575, 0.978167
0.876419, 0.111541, 1.17616, 1.02091
0.828007, 0.125772, 1.1199, 1.05806
0.803286, 0.191833, 1.09983, 1.02735
0.814095, 0.227886, 1.07884, 0.995047
0.790927, 0.274284, 1.06151, 0.925714
0.808689, 0.303573, 1.0495, 0.995145
0.740332, 0.382836, 0.944134, 1.01529
0.799246, 0.364924, 1.04409, 0.937753
0.756393, 0.261618, 0.888228, 0.970412
0.65992, 0.600801, 0.914971, 0.920627
0.806704, 0.526011, 1.04, 0.90322
0.788899, 0.341339, 1.0196, 0.934032
0.800875, 0.374711, 1.09599, 0.984348
0.689674, 0.356661, 1.03612, 0.928672
0.748725, 0.616322, 0.984828, 0.831334
0.664786, 0.622178, 0.884035, 1.00116
0.634104, 0.661885, 0.938503, 0.882806
0.651701, 0.643688, 0.8592, 0.907042
0.614042, 0.742446, 1.00544, 0.908869
0.684863, 0.658782, 0.866042, 0.91989
0.612686, 0.714874, 0.844204, 0.835291
0.607027, 0.719222, 0.867857, 0.896449
0.711166, 0.633913, 0.973752, 0.859416
0.711166, 0.633913, 0.973752, 0.859416
0.698793, 0.586978, 1.00896, 0.893151
0.697652, 0.537025, 0.888207, 0.971267
0.695623, 0.555114, 0.939069, 0.890739
0.687905, 0.504858, 0.889503, 0.895762
0.687905, 0.504858, 0.889503, 0.895762
0.722431, 0.502086, 0.875274, 0.967517
0.816236, 0.410124, 1.02365, 0.895235
0.80639, 0.381347, 1.032, 0.898402
0.863325, 0.42893, 0.998489, 0.917534
0.847481, 0.44607, 1.10411, 0.851115
0.847481, 0.44607, 1.10411, 0.851115
0.777533, 0.398566, 1.09854, 0.849396
0.800498, 0.460712, 1.09037, 0.861401
0.833212, 0.469664, 1.00914, 0.902881
0.778322, 0.38622, 1.04766, 0.883839
0.772098, 0.309512, 1.01888, 0.875326
0.87242, 0.221021, 0.990546, 0.950289
0.851835, 0.211007, 1.03651, 1.01396
0.797435, 0.233145, 1.0757, 0.935736
0.888827, 0.291703, 1.20588, 0.973313
0.885432, 0.282766, 1.11609, 0.957175
0.799748, 0.318003, 1.05994, 0.907401
0.836308, 0.2627, 0.999547, 0.926279
0.880849, 0.235006, 1.06128, 0.899505
0.855989, 0.262819, 1.03888, 0.905068
0.879851, 0.262159, 1.17429, 0.917477
0.901263, 0.144839, 1.26285, 1.01883
0.947388, 0.192902, 1.14063, 1.01028
0.908255, 0.189753, 1.07793, 1.03834
1.00596, 0.337175, 1.14651, 1.07109
0.990308, 0.339276, 1.20656, 1.00437
0.920637, 0.284058, 1.25498, 1.01967
0.897283, 0.251491, 1.05594, 1.0399
0.896506, 0.240335, 0.983121, 1.04443
0.836971, 0.237759, 0.897333, 1.0352
0.809592, 0.141512, 0.92722, 1.0482
0.786864, 0.191998, 0.965037, 0.957318
0.803138, 0.106217, 0.921571, 0.915577
0.752594, 0.168861, 0.99359, 0.884922
0.776451, 0.169748, 0.970167, 0.929992
0.715502, 0.266317, 1.01898, 0.856777
0.715502, 0.266317, 1.01898, 0.856777
0.776559, 0.428777, 0.979509, 0.958682
0.71206, 0.287578, 0.929758, 1.016
0.68261, 0.342342, 0.960641, 0.944829
0.838133, 0.39585, 1.00156, 0.963405
0.823377, 0.512955, 1.08609, 0.830648
0.859809, 0.422126, 1.16277, 0.833944
0.831751, 0.583972, 1.14015, 0.830303
0.865669, 0.556074, 1.08126, 0.814375
0.876921, 0.476453, 1.04655, 0.857856
0.802618, 0.487672, 1.03307, 0.843304
0.791647, 0.45417, 1.05257, 0.834877
0.651046, 0.440165, 1.05378, 0.882252
0.730939, 0.266735, 1.04196, 0.780062
0.728135, 0.298426, 1.03781, 0.89789
0.868125, 0.300716, 1.00253, 0.973882
0.9123, 0.214755, 1.09215, 0.968403
0.83801, 0.134212, 1.21896, 0.940257
0.841054, 0.129191, 1.15619, 0.851722
0.754703, 0.160325, 1.02401, 0.892647
0.824941, 0.214193, 0.952855, 0.973745
0.82148, 0.167398, 1.00713, 0.986967
0.82148, 0.167398, 1.00713, 0.986967
0.850758, 0.112615, 1.01902, 1.06663
0.884589, 0.125574, 1.04018, 1.06671
0.904942, 0.154726, 1.10392, 0.976748
0.91585, 0.21264, 1.10007, 1.08161
0.933502, 0.195577, 1.19251, 1.04083
0.929665, 0.270899, 1.16514, 1.0669
0.87982, 0.305161, 1.11029, 1.0611
0.851259, 0.355882, 1.04435, 1.04004
0.822432, 0.357167, 1.02655, 0.961199
0.823683, 0.277026, 1.08061, 0.930071
0.829433, 0.288808, 0.959568, 1.04162
0.761699, 0.321349, 1.01839, 0.946186
0.819105, 0.312975, 0.991798, 1.024
0.874867, 0.285101, 1.06, 0.990511
0.861309, 0.308849, 1.06723, 1.02552
0.878791, 0.217304, 1.04744, 0.862398
0.830782, 0.131759, 1.06602, 0.893586
0.797452, 0.16231, 0.954999, 0.941611
0.810563, 0.311575, 0.891015, 0.917418
0.783287, 0.443949, 1.02203, 0.900807
0.729911, 0.378624, 0.984235, 0.822336
0.794066, 0.30091, 1.0808, 0.852611
0.827598, 0.318054, 0.952097, 0.998113
0.885424, 0.30635, 1.04303, 0.990303
0.890487, 0.229104, 1.15412, 0.969112
0.858432, 0.15792, 1.12245, 1.01889
0.909135, 0.305184, 1.19925, 0.924608
0.904448, 0.23743, 1.20567, 0.875212
0.930288, 0.336628, 1.25898, 0.963028
0.956251, 0.355946, 1.2422, 0.927332
0.963061, 0.343283, 1.32739, 0.990373
0.887041, 0.478577, 1.02291, 0.958648
0.824688, 0.494495, 0.950126, 0.961702
0.729947, 0.57893, 0.957368, 0.953789
0.760405, 0.421708, 0.923152, 0.922108
0.654835, 0.475245, 0.836356, 1.00337
0.665068, 0.633107, 0.882277, 0.923075
0.665068, 0.633107, 0.882277, 0.923075
0.685021, 0.591695, 0.862971, 0.9675
0.755929, 0.443749, 0.754729, 0.944979
0.646052, 0.450752, 0.661288, 1.05145
0.623531, 0.550517, 0.720133, 0.938392
0.600705, 0.506875, 0.865742, 0.960229
0.726294, 0.492094, 0.922403, 0.982059
0.661937, 0.49462, 0.869455, 0.927463
0.624603, 0.602368, 0.824664, 0.881938
0.627506, 0.529465, 0.977978, 0.831489
