# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.207875 -----------------
#dely    BF
0.050  0.2992  0.0021
0.150  0.2675  0.0019
0.250  0.2603  0.0019
0.350  0.2506  0.0019
0.450  0.1447  0.0012
0.550  0.1645  0.0014
0.650  0.1480  0.0014
0.750  0.1198  0.0012
0.850  0.0975  0.0011
0.950  0.1154  0.0014
1.050  0.0831  0.0011
1.150  0.0537  0.0008
1.250  0.0398  0.0007
1.350  0.0086  0.0002
1.450  0.0194  0.0004
1.550 -0.0019 -0.0001
1.650  0.0082  0.0003
1.750  0.0004  0.0000
