# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.102563 -----------------
#dely    BF
0.050 -0.3763 -0.0127
0.150 -0.3651 -0.0129
0.250 -0.3569 -0.0129
0.350 -0.2531 -0.0104
0.450  0.0035  0.0002
0.550  0.0224  0.0012
0.650  0.0195  0.0012
0.750  0.0530  0.0040
0.850  0.0642  0.0058
0.950  0.0630  0.0066
1.050  0.0491  0.0071
1.150  0.0230  0.0038
1.250  0.0099  0.0029
1.350  0.0050  0.0015
1.450  0.0104  0.0035
1.550  0.0028  0.0028
1.650  0.0000  0.0000
1.750  0.0000  0.0000
