# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0757482 -----------------
#dely    BF
0.050 -0.1189 -0.0001
0.150 -0.1102 -0.0001
0.250 -0.0952 -0.0001
0.350 -0.0864 -0.0001
0.450 -0.0719 -0.0001
0.550 -0.0544 -0.0001
0.650 -0.0445 -0.0001
0.750 -0.0369 -0.0001
0.850 -0.0313 -0.0001
0.950 -0.0247 -0.0000
1.050 -0.0210 -0.0000
1.150 -0.0180 -0.0000
1.250 -0.0134 -0.0000
1.350 -0.0118 -0.0000
1.450 -0.0095 -0.0000
1.550 -0.0059 -0.0000
1.650 -0.0028 -0.0000
1.750 -0.0007 -0.0000
