# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.202863 -----------------
#dely    BF    dB     BFVar
0.050  0.2690  0.0002  0.0042
0.150  0.2527  0.0002  0.0028
0.250  0.2349  0.0002  0.0021
0.350  0.2160  0.0002  0.0040
0.450  0.1960  0.0002  0.0035
0.550  0.1741  0.0002  0.0021
0.650  0.1512  0.0001  0.0033
0.750  0.1293  0.0001  0.0035
0.850  0.1061  0.0001  0.0020
0.950  0.0866  0.0001  0.0016
1.050  0.0685  0.0001  0.0030
1.150  0.0516  0.0001  0.0015
1.250  0.0374  0.0001  0.0014
1.350  0.0264  0.0001  0.0017
1.450  0.0163  0.0000  0.0011
1.550  0.0092  0.0000  0.0010
1.650  0.0030  0.0000  0.0004
1.750  0.0003  0.0000  0.0002
